origen_aseguradora,id_original,marca,modelo_version_completo,anio,version_corta,transmision,activo
MAPFRE,799,AUDI,A4 ED CORP TURBO MULTITRONIC,2013,ED CORP TURBO MULTITRONIC,AUTO,1
MAPFRE,147,AUDI,A4 ELITE 3.2L 255 CP AUT,2007,ELITE 3.2L 255 CP AUT,AUTO,1
MAPFRE,148,AUDI,A4 ELITE 3.2L 255 CP TIPTRONIC QUATTRO,2007,ELITE 3.2L 255 CP TIPTRONIC QUATTRO,AUTO,1
MAPFRE,166,AUDI,A4 ELITE TIPTRONIC QTRO 255,2005,ELITE TIPTRONIC QTRO 255,AUTO,1
MAPFRE,166,AUDI,A4 ELITE TIPTRONIC QTRO 255,2008,ELITE TIPTRONIC QTRO 255,AUTO,1
MAPFRE,166,AUDI,A4 ELITE TIPTRONIC QTRO 255,2009,ELITE TIPTRONIC QTRO 255,AUTO,1
MAPFRE,166,AUDI,A4 ELITE TIPTRONIC QTRO 255,2010,ELITE TIPTRONIC QTRO 255,AUTO,1
MAPFRE,138,AUDI,A4 ELITE TIPTRONIC QUATTRO 255,2005,ELITE TIPTRONIC QUATTRO 255,AUTO,1
MAPFRE,495,AUDI,A4 FRONT 2.0 MULTITRONIC 8VEL,2013,FRONT 2.0 MULTITRONIC 8VEL,AUTO,1
MAPFRE,49,AUDI,A4 FRONT L4 TIPTRONIC PIEL,2000,FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,49,AUDI,A4 FRONT L4 TIPTRONIC PIEL,2001,FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,49,AUDI,A4 FRONT L4 TIPTRONIC PIEL,2002,FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,49,AUDI,A4 FRONT L4 TIPTRONIC PIEL,2003,FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,49,AUDI,A4 FRONT L4 TIPTRONIC PIEL,2004,FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,48,AUDI,A4 FRONT L4 TIPTRONIC TELA,2001,FRONT L4 TIPTRONIC TELA,AUTO,1
MAPFRE,48,AUDI,A4 FRONT L4 TIPTRONIC TELA,2002,FRONT L4 TIPTRONIC TELA,AUTO,1
MAPFRE,185,AUDI,A4 LIMITED EDITION 1.8 MULTITR,2006,LIMITED EDITION 1.8 MULTITR,,1
MAPFRE,185,AUDI,A4 LIMITED EDITION 1.8 MULTITR,2007,LIMITED EDITION 1.8 MULTITR,,1
MAPFRE,226,AUDI,A4 LIMITED EDITION 2.0T,2006,LIMITED EDITION 2.0T,,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2000,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2001,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2002,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2003,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2004,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,54,AUDI,A4 LUXURY FRONT L4 TIPTRONIC PIEL,2005,LUXURY FRONT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,154,AUDI,A4 LUXURY QUATTRO L4 TIPTRONIC,2005,LUXURY QUATTRO L4 TIPTRONIC,AUTO,1
MAPFRE,80,AUDI,A4 LUXURY QUATTRO L4 TIPTRONIC 1.8,2002,LUXURY QUATTRO L4 TIPTRONIC 1.8,AUTO,1
MAPFRE,80,AUDI,A4 LUXURY QUATTRO L4 TIPTRONIC 1.8,2003,LUXURY QUATTRO L4 TIPTRONIC 1.8,AUTO,1
MAPFRE,80,AUDI,A4 LUXURY QUATTRO L4 TIPTRONIC 1.8,2004,LUXURY QUATTRO L4 TIPTRONIC 1.8,AUTO,1
MAPFRE,80,AUDI,A4 LUXURY QUATTRO L4 TIPTRONIC 1.8,2005,LUXURY QUATTRO L4 TIPTRONIC 1.8,AUTO,1
MAPFRE,55,AUDI,A4 LUXURY QUATTRO V6 TIPTRONIC,2001,LUXURY QUATTRO V6 TIPTRONIC,AUTO,1
MAPFRE,55,AUDI,A4 LUXURY QUATTRO V6 TIPTRONIC,2002,LUXURY QUATTRO V6 TIPTRONIC,AUTO,1
MAPFRE,55,AUDI,A4 LUXURY QUATTRO V6 TIPTRONIC,2003,LUXURY QUATTRO V6 TIPTRONIC,AUTO,1
MAPFRE,55,AUDI,A4 LUXURY QUATTRO V6 TIPTRONIC,2004,LUXURY QUATTRO V6 TIPTRONIC,AUTO,1
MAPFRE,55,AUDI,A4 LUXURY QUATTRO V6 TIPTRONIC,2005,LUXURY QUATTRO V6 TIPTRONIC,AUTO,1
MAPFRE,155,AUDI,A4 LUXURY V6 AUT PIEL,2005,LUXURY V6 AUT PIEL,AUTO,1
MAPFRE,129,AUDI,A4 MULTITRONIC ELITE 2.0 T 200,2005,MULTITRONIC ELITE 2.0 T 200,AUTO,1
MAPFRE,129,AUDI,A4 MULTITRONIC ELITE 2.0 T 200,2006,MULTITRONIC ELITE 2.0 T 200,AUTO,1
MAPFRE,129,AUDI,A4 MULTITRONIC ELITE 2.0 T 200,2007,MULTITRONIC ELITE 2.0 T 200,AUTO,1
MAPFRE,105,AUDI,A4 MULTITRONIC ELITE 3.2L TA,2007,MULTITRONIC ELITE 3.2L TA,AUTO,1
MAPFRE,702,AUDI,A4 MULTITRONIC LUXURY 1.8,2012,MULTITRONIC LUXURY 1.8,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2002,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2003,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2004,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2005,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2006,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2007,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2008,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2009,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2010,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,70,AUDI,A4 MULTITRONIC LUXURY 1.8T,2011,MULTITRONIC LUXURY 1.8T,AUTO,1
MAPFRE,71,AUDI,A4 MULTITRONIC LUXURY 3.0T V6,2002,MULTITRONIC LUXURY 3.0T V6,AUTO,1
MAPFRE,71,AUDI,A4 MULTITRONIC LUXURY 3.0T V6,2003,MULTITRONIC LUXURY 3.0T V6,AUTO,1
MAPFRE,71,AUDI,A4 MULTITRONIC LUXURY 3.0T V6,2004,MULTITRONIC LUXURY 3.0T V6,AUTO,1
MAPFRE,71,AUDI,A4 MULTITRONIC LUXURY 3.0T V6,2005,MULTITRONIC LUXURY 3.0T V6,AUTO,1
MAPFRE,71,AUDI,A4 MULTITRONIC LUXURY 3.0T V6,2006,MULTITRONIC LUXURY 3.0T V6,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2004,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2005,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2006,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2007,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2008,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,95,AUDI,A4 S LINE 1.8 MULTITRONIC,2009,S LSLINE 1.8 MULTITRONIC,AUTO,1
MAPFRE,133,AUDI,A4 S LINE MULTITRONIC 2.0 T 20,2005,S LSLINE MULTITRONIC 2.0 T 20,AUTO,1
MAPFRE,133,AUDI,A4 S LINE MULTITRONIC 2.0 T 20,2006,S LSLINE MULTITRONIC 2.0 T 20,AUTO,1
MAPFRE,133,AUDI,A4 S LINE MULTITRONIC 2.0 T 20,2007,S LSLINE MULTITRONIC 2.0 T 20,AUTO,1
MAPFRE,133,AUDI,A4 S LINE MULTITRONIC 2.0 T 20,2008,S LSLINE MULTITRONIC 2.0 T 20,AUTO,1
MAPFRE,289,AUDI,A4 S LINE QUATTRO 2.0 TIPT,2007,S LSLINE QUATTRO 2.0 TIPT,,1
MAPFRE,289,AUDI,A4 S LINE QUATTRO 2.0 TIPT,2008,S LSLINE QUATTRO 2.0 TIPT,,1
MAPFRE,289,AUDI,A4 S LINE QUATTRO 2.0 TIPT,2009,S LSLINE QUATTRO 2.0 TIPT,,1
MAPFRE,289,AUDI,A4 S LINE QUATTRO 2.0 TIPT,2010,S LSLINE QUATTRO 2.0 TIPT,,1
MAPFRE,289,AUDI,A4 S LINE QUATTRO 2.0 TIPT,2011,S LSLINE QUATTRO 2.0 TIPT,,1
MAPFRE,128,AUDI,A4 S LINE SPORT 2.0 4P AC,2005,S LSLINE SPORT 2.0 4P AC,,1
MAPFRE,128,AUDI,A4 S LINE SPORT 2.0 4P AC,2006,S LSLINE SPORT 2.0 4P AC,,1
MAPFRE,132,AUDI,A4 S LINE STD 1.8L 170HP,2005,S LSLINE STD 1.8L 170HP,MANUAL,1
MAPFRE,132,AUDI,A4 S LINE STD 1.8L 170HP,2006,S LSLINE STD 1.8L 170HP,MANUAL,1
MAPFRE,132,AUDI,A4 S LINE STD 1.8L 170HP,2007,S LSLINE STD 1.8L 170HP,MANUAL,1
MAPFRE,5,AUDI,A4 SD AUT Q/C.,2000,SD AUT Q/C.,AUTO,1
MAPFRE,4,AUDI,A4 SD AUT.,2000,SD AUT.,AUTO,1
MAPFRE,4,AUDI,A4 SD AUT.,2001,SD AUT.,AUTO,1
MAPFRE,17,AUDI,A4 SD FRONT AUT Q/C.,2000,SD FRONT AUT Q/C.,AUTO,1
MAPFRE,16,AUDI,A4 SD FRONT AUT.,2000,SD FRONT AUT.,AUTO,1
MAPFRE,16,AUDI,A4 SD FRONT AUT.,2001,SD FRONT AUT.,AUTO,1
MAPFRE,16,AUDI,A4 SD FRONT AUT.,2002,SD FRONT AUT.,AUTO,1
MAPFRE,15,AUDI,A4 SD FRONT STD Q/C.,2000,SD FRONT STD Q/C.,MANUAL,1
MAPFRE,14,AUDI,A4 SD FRONT STD.,2001,SD FRONT STD.,MANUAL,1
MAPFRE,14,AUDI,A4 SD FRONT STD.,2002,SD FRONT STD.,MANUAL,1
MAPFRE,14,AUDI,A4 SD FRONT STD.,2003,SD FRONT STD.,MANUAL,1
MAPFRE,19,AUDI,A4 SD QUATTRO AUT Q/C.,2000,SD QUATTRO AUT Q/C.,AUTO,1
MAPFRE,18,AUDI,A4 SD QUATTRO AUT.,2000,SD QUATTRO AUT.,AUTO,1
MAPFRE,18,AUDI,A4 SD QUATTRO AUT.,2003,SD QUATTRO AUT.,AUTO,1
MAPFRE,1,AUDI,A4 SD STD.,2000,SD STD.,MANUAL,1
MAPFRE,13,AUDI,A4 SD TURBO AUT Q/C.,2000,SD TURBO AUT Q/C.,AUTO,1
MAPFRE,12,AUDI,A4 SD TURBO AUT.,2000,SD TURBO AUT.,AUTO,1
MAPFRE,12,AUDI,A4 SD TURBO AUT.,2001,SD TURBO AUT.,AUTO,1
MAPFRE,11,AUDI,A4 SD TURBO STD Q/C.,2000,SD TURBO STD Q/C.,MANUAL,1
MAPFRE,10,AUDI,A4 SD TURBO STD.,2000,SD TURBO STD.,MANUAL,1
MAPFRE,10,AUDI,A4 SD TURBO STD.,2001,SD TURBO STD.,MANUAL,1
MAPFRE,10,AUDI,A4 SD TURBO STD.,2009,SD TURBO STD.,MANUAL,1
MAPFRE,824,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2019,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,824,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2020,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,824,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2021,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,58,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2022,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,58,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2023,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,58,AUDI,A4 SEDAN 2.0T DYNAMIC 190HP TA,2024,SEDAN 2.0T DYNAMIC 190HP TA,AUTO,1
MAPFRE,30,AUDI,A4 SEDAN 2.0T S LINE 190HP TA,2021,SEDAN 2.0T S LSLINE 190HP TA,AUTO,1
MAPFRE,30,AUDI,A4 SEDAN 2.0T S LINE 190HP TA,2022,SEDAN 2.0T S LSLINE 190HP TA,AUTO,1
MAPFRE,93,AUDI,A4 SEDAN 2.0T S LINE 190HP TA,2023,SEDAN 2.0T S LSLINE 190HP TA,AUTO,1
MAPFRE,93,AUDI,A4 SEDAN 2.0T S LINE 190HP TA,2024,SEDAN 2.0T S LSLINE 190HP TA,AUTO,1
MAPFRE,826,AUDI,A4 SEDAN 2.0T S LINE 252HP TA,2019,SEDAN 2.0T S LSLINE 252HP TA,AUTO,1
MAPFRE,826,AUDI,A4 SEDAN 2.0T S LINE 252HP TA,2020,SEDAN 2.0T S LSLINE 252HP TA,AUTO,1
MAPFRE,826,AUDI,A4 SEDAN 2.0T S LINE 252HP TA,2021,SEDAN 2.0T S LSLINE 252HP TA,AUTO,1
MAPFRE,60,AUDI,A4 SEDAN 2.0T S LINE 252HP TA,2022,SEDAN 2.0T S LSLINE 252HP TA,AUTO,1
MAPFRE,825,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2019,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,825,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2020,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,825,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2021,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,59,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2022,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,59,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2023,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,59,AUDI,A4 SEDAN 2.0T SELECT 190HP TA,2024,SEDAN 2.0T SELECT 190HP TA,AUTO,1
MAPFRE,827,AUDI,A4 SEDAN 2.0T SPORT LIMITED EDI TA,2019,SEDAN 2.0T SPORT LIMITED EDI TA,AUTO,1
MAPFRE,31,AUDI,A4 SEDAN 3.0T S4 354HP TA,2021,SEDAN 3.0T S4 354HP TA,AUTO,1
MAPFRE,31,AUDI,A4 SEDAN 3.0T S4 354HP TA,2022,SEDAN 3.0T S4 354HP TA,AUTO,1
MAPFRE,94,AUDI,A4 SEDAN 3.0T S4 354HP TA,2023,SEDAN 3.0T S4 354HP TA,AUTO,1
MAPFRE,94,AUDI,A4 SEDAN 3.0T S4 354HP TA,2024,SEDAN 3.0T S4 354HP TA,AUTO,1
MAPFRE,139,AUDI,A4 SLINE  MULTITRONIC 255HP,2005,SLINE  MULTITRONIC 255HP,AUTO,1
MAPFRE,99,AUDI,A4 SLINE FRONT 3L 220HP MULTITRONIC,2004,SLINE FRONT 3L 220HP MULTITRONIC,AUTO,1
MAPFRE,99,AUDI,A4 SLINE FRONT 3L 220HP MULTITRONIC,2005,SLINE FRONT 3L 220HP MULTITRONIC,AUTO,1
MAPFRE,139,AUDI,A4 SLINE MULTITRONIC 255HP,2005,SLINE MULTITRONIC 255HP,AUTO,1
MAPFRE,149,AUDI,A4 SLINE SPORT 2.0 200 CP AUT,2007,SLINE SPORT 2.0 200 CP AUT,AUTO,1
MAPFRE,50,AUDI,A4 SPORT FRONT L4 STD PIEL,2001,SPORT FRONT L4 STD PIEL,MANUAL,1
MAPFRE,50,AUDI,A4 SPORT FRONT L4 STD PIEL,2002,SPORT FRONT L4 STD PIEL,MANUAL,1
MAPFRE,291,AUDI,A4 SPORT MULTITRONIC 2.0,2009,SPORT MULTITRONIC 2.0,AUTO,1
MAPFRE,291,AUDI,A4 SPORT MULTITRONIC 2.0,2010,SPORT MULTITRONIC 2.0,AUTO,1
MAPFRE,291,AUDI,A4 SPORT MULTITRONIC 2.0,2011,SPORT MULTITRONIC 2.0,AUTO,1
MAPFRE,291,AUDI,A4 SPORT MULTITRONIC 2.0,2012,SPORT MULTITRONIC 2.0,AUTO,1
MAPFRE,134,AUDI,A4 TIPTRONIC ELITE QUATTRO 200,2005,TIPTRONIC ELITE QUATTRO 200,AUTO,1
MAPFRE,134,AUDI,A4 TIPTRONIC ELITE QUATTRO 200,2006,TIPTRONIC ELITE QUATTRO 200,AUTO,1
MAPFRE,134,AUDI,A4 TIPTRONIC ELITE QUATTRO 200,2007,TIPTRONIC ELITE QUATTRO 200,AUTO,1
MAPFRE,134,AUDI,A4 TIPTRONIC ELITE QUATTRO 200,2008,TIPTRONIC ELITE QUATTRO 200,AUTO,1
MAPFRE,134,AUDI,A4 TIPTRONIC ELITE QUATTRO 200,2009,TIPTRONIC ELITE QUATTRO 200,AUTO,1
MAPFRE,106,AUDI,A4 TIPTRONIC ELITE QUATTRO 265 3.2L TA,2007,TIPTRONIC ELITE QUATTRO 265 3.2L TA,AUTO,1
MAPFRE,333,AUDI,A4 TRENDY 1.8 STD,2008,TRENDY 1.8 STD,MANUAL,1
MAPFRE,333,AUDI,A4 TRENDY 1.8 STD,2009,TRENDY 1.8 STD,MANUAL,1
MAPFRE,150,AUDI,A4 TRENDY 2.0L 200 CP MAN,2007,TRENDY 2.0L 200 CP MAN,,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2005,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2006,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2007,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2008,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2009,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2010,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,111,AUDI,A4 TRENDY FRONT MULTITRONIC,2011,TRENDY FRONT MULTITRONIC,AUTO,1
MAPFRE,131,AUDI,A4 TRENDY FRONT MULTITRONIC PI,2005,TRENDY FRONT MULTITRONIC PI,AUTO,1
MAPFRE,131,AUDI,A4 TRENDY FRONT MULTITRONIC PI,2006,TRENDY FRONT MULTITRONIC PI,AUTO,1
MAPFRE,131,AUDI,A4 TRENDY FRONT MULTITRONIC PI,2007,TRENDY FRONT MULTITRONIC PI,AUTO,1
MAPFRE,131,AUDI,A4 TRENDY FRONT MULTITRONIC PI,2008,TRENDY FRONT MULTITRONIC PI,AUTO,1
MAPFRE,131,AUDI,A4 TRENDY FRONT MULTITRONIC PI,2009,TRENDY FRONT MULTITRONIC PI,AUTO,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2005,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2006,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2007,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2008,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2009,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2010,TRENDY FRONT STD,MANUAL,1
MAPFRE,112,AUDI,A4 TRENDY FRONT STD,2011,TRENDY FRONT STD,MANUAL,1
MAPFRE,130,AUDI,A4 TRENDY FRONT STD PIEL,2005,TRENDY FRONT STD PIEL,MANUAL,1
MAPFRE,130,AUDI,A4 TRENDY FRONT STD PIEL,2006,TRENDY FRONT STD PIEL,MANUAL,1
MAPFRE,281,AUDI,A4 TRENDY MULTITRONIC SD,2008,TRENDY MULTITRONIC SD,AUTO,1
MAPFRE,281,AUDI,A4 TRENDY MULTITRONIC SD,2009,TRENDY MULTITRONIC SD,AUTO,1
MAPFRE,281,AUDI,A4 TRENDY MULTITRONIC SD,2010,TRENDY MULTITRONIC SD,AUTO,1
MAPFRE,281,AUDI,A4 TRENDY MULTITRONIC SD,2011,TRENDY MULTITRONIC SD,AUTO,1
MAPFRE,280,AUDI,A4 TRENDY PLUS 1.8 MULTITRONIC,2008,TRENDY PLUS 1.8 MULTITRONIC,AUTO,1
MAPFRE,280,AUDI,A4 TRENDY PLUS 1.8 MULTITRONIC,2009,TRENDY PLUS 1.8 MULTITRONIC,AUTO,1
MAPFRE,280,AUDI,A4 TRENDY PLUS 1.8 MULTITRONIC,2010,TRENDY PLUS 1.8 MULTITRONIC,AUTO,1
MAPFRE,280,AUDI,A4 TRENDY PLUS 1.8 MULTITRONIC,2011,TRENDY PLUS 1.8 MULTITRONIC,AUTO,1
MAPFRE,280,AUDI,A4 TRENDY PLUS 1.8 MULTITRONIC,2012,TRENDY PLUS 1.8 MULTITRONIC,AUTO,1
MAPFRE,239,AUDI,A4 TRENDY PLUS MULTIRONIC 2.0,2007,TRENDY PLUS MULTIRONIC 2.0,,1
MAPFRE,239,AUDI,A4 TRENDY PLUS MULTIRONIC 2.0,2008,TRENDY PLUS MULTIRONIC 2.0,,1
MAPFRE,239,AUDI,A4 TRENDY PLUS MULTIRONIC 2.0,2009,TRENDY PLUS MULTIRONIC 2.0,,1
MAPFRE,239,AUDI,A4 TRENDY PLUS MULTIRONIC 2.0,2010,TRENDY PLUS MULTIRONIC 2.0,,1
MAPFRE,239,AUDI,A4 TRENDY PLUS MULTIRONIC 2.0,2011,TRENDY PLUS MULTIRONIC 2.0,,1
MAPFRE,335,AUDI,A4 TRENDY TIPTRONIC QUATTRO,2008,TRENDY TIPTRONIC QUATTRO,AUTO,1
MAPFRE,335,AUDI,A4 TRENDY TIPTRONIC QUATTRO,2009,TRENDY TIPTRONIC QUATTRO,AUTO,1
MAPFRE,20,AUDI,A4 VAGONETA AVANT FRONT AUT.,2000,VAGONETA AVANT FRONT AUT.,AUTO,1
MAPFRE,20,AUDI,A4 VAGONETA AVANT FRONT AUT.,2001,VAGONETA AVANT FRONT AUT.,AUTO,1
MAPFRE,20,AUDI,A4 VAGONETA AVANT FRONT AUT.,2002,VAGONETA AVANT FRONT AUT.,AUTO,1
MAPFRE,58,AUDI,A4 VAGONETA AVANT L4 LUXURY PIEL,2001,VAGONETA AVANT L4 LUXURY PIEL,,1
MAPFRE,58,AUDI,A4 VAGONETA AVANT L4 LUXURY PIEL,2002,VAGONETA AVANT L4 LUXURY PIEL,,1
MAPFRE,57,AUDI,A4 VAGONETA AVANT L4 TIPTRONIC PIEL,2001,VAGONETA AVANT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,57,AUDI,A4 VAGONETA AVANT L4 TIPTRONIC PIEL,2002,VAGONETA AVANT L4 TIPTRONIC PIEL,AUTO,1
MAPFRE,89,AUDI,A4 VANGARD MULTITRONIC PIEL,2003,VANGARD MULTITRONIC PIEL,AUTO,1
MAPFRE,89,AUDI,A4 VANGARD MULTITRONIC PIEL,2004,VANGARD MULTITRONIC PIEL,AUTO,1
MAPFRE,89,AUDI,A4 VANGARD MULTITRONIC PIEL,2005,VANGARD MULTITRONIC PIEL,AUTO,1
MAPFRE,89,AUDI,A4 VANGARD MULTITRONIC PIEL,2006,VANGARD MULTITRONIC PIEL,AUTO,1
MAPFRE,87,AUDI,A4 VANGARD MULTITRONIC TELA,2003,VANGARD MULTITRONIC TELA,AUTO,1
MAPFRE,87,AUDI,A4 VANGARD MULTITRONIC TELA,2004,VANGARD MULTITRONIC TELA,AUTO,1
MAPFRE,87,AUDI,A4 VANGARD MULTITRONIC TELA,2005,VANGARD MULTITRONIC TELA,AUTO,1
MAPFRE,87,AUDI,A4 VANGARD MULTITRONIC TELA,2006,VANGARD MULTITRONIC TELA,AUTO,1
MAPFRE,747,AUDI,A5 1.8 MULTITRONIC,2012,1.8 MULTITRONIC,AUTO,1
MAPFRE,435,AUDI,A5 2.0 30 ANOS QUATTRO STRONIC,2011,2.0 30 ANOS QUATTRO STRONIC,AUTO,1
MAPFRE,311,AUDI,A5 2.0 ELITE S TRONIC 2P,2014,2.0 ELITE S TRONIC 2P,AUTO,1
MAPFRE,408,AUDI,A5 2.0 LUX STRONIC SPTBACK 5P QUATT,2010,2.0 LUX STRONIC SPTBACK 5P QUA,AUTO,1
MAPFRE,408,AUDI,A5 2.0 LUX STRONIC SPTBACK 5P QUATT,2011,2.0 LUX STRONIC SPTBACK 5P QUA,AUTO,1
MAPFRE,408,AUDI,A5 2.0 LUX STRONIC SPTBACK 5P QUATT,2012,2.0 LUX STRONIC SPTBACK 5P QUA,AUTO,1
MAPFRE,775,AUDI,A5 2.0 LUXURY MULTITRONIC FRONT,2012,2.0 LUXURY MULTITRONIC FRONT,AUTO,1
MAPFRE,406,AUDI,A5 2.0 LUXURY S TRONIC COUPE,2010,2.0 LUXURY S TRONIC COUPE,AUTO,1
MAPFRE,406,AUDI,A5 2.0 LUXURY S TRONIC COUPE,2011,2.0 LUXURY S TRONIC COUPE,AUTO,1
MAPFRE,748,AUDI,A5 2.0 MULTITRONIC,2012,2.0 MULTITRONIC,AUTO,1
MAPFRE,776,AUDI,A5 2.0 S LINE TFSI S TRONIC QUATTRO,2012,2.0 S LSLINE TFSI S TRONIC QUATTRO,AUTO,1
MAPFRE,749,AUDI,A5 2.0 SB LUXURY MULTITRONIC,2012,2.0 SB LUXURY MULTITRONIC,AUTO,1
MAPFRE,749,AUDI,A5 2.0 SB LUXURY MULTITRONIC,2013,2.0 SB LUXURY MULTITRONIC,AUTO,1
MAPFRE,749,AUDI,A5 2.0 SB LUXURY MULTITRONIC,2014,2.0 SB LUXURY MULTITRONIC,AUTO,1
MAPFRE,749,AUDI,A5 2.0 SB LUXURY MULTITRONIC,2015,2.0 SB LUXURY MULTITRONIC,AUTO,1
MAPFRE,749,AUDI,A5 2.0 SB LUXURY MULTITRONIC,2016,2.0 SB LUXURY MULTITRONIC,AUTO,1
MAPFRE,750,AUDI,A5 2.0 SB SLINE STRONIC QUATTRO,2012,2.0 SB SLINE STRONIC QUATTRO,AUTO,1
MAPFRE,750,AUDI,A5 2.0 SB SLINE STRONIC QUATTRO,2013,2.0 SB SLINE STRONIC QUATTRO,AUTO,1
